WellID,Row,Column,Field,ID,Line,Treatment,TreatmentConcentration,RealSet,CLASS,PATH_Crop_Nuc
C8,3,8,13,23,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\23.tif
C8,3,8,13,24,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\24.tif
C8,3,8,13,25,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\25.tif
C8,3,8,13,26,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\26.tif
C8,3,8,13,27,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\27.tif
C8,3,8,13,28,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\28.tif
C8,3,8,13,29,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\29.tif
C8,3,8,13,30,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\30.tif
C8,3,8,13,31,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\31.tif
C8,3,8,13,32,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\32.tif
C8,3,8,13,33,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\33.tif
C8,3,8,13,35,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\35.tif
C8,3,8,13,36,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\36.tif
C8,3,8,13,37,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\37.tif
C8,3,8,13,38,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\38.tif
C8,3,8,13,39,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\39.tif
C8,3,8,13,40,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\40.tif
C8,3,8,13,41,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\41.tif
C8,3,8,13,42,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\42.tif
C8,3,8,13,43,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\43.tif
C8,3,8,13,44,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\44.tif
C8,3,8,13,45,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\45.tif
C8,3,8,13,46,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\46.tif
C8,3,8,13,47,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\47.tif
C8,3,8,13,48,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\48.tif
C8,3,8,13,49,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\49.tif
C8,3,8,13,50,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\50.tif
C8,3,8,13,51,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\51.tif
C8,3,8,13,52,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\52.tif
C8,3,8,13,53,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\53.tif
C8,3,8,13,54,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\54.tif
C8,3,8,13,55,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\55.tif
C8,3,8,13,56,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\56.tif
C8,3,8,13,57,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\57.tif
C8,3,8,13,58,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\58.tif
C8,3,8,13,59,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\59.tif
C8,3,8,13,60,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\60.tif
C8,3,8,13,61,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\61.tif
C8,3,8,13,62,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\62.tif
C8,3,8,13,63,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\63.tif
C8,3,8,13,65,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\65.tif
C8,3,8,13,66,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\66.tif
C8,3,8,13,67,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\67.tif
C8,3,8,13,68,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\68.tif
C8,3,8,13,69,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\69.tif
C8,3,8,13,70,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\70.tif
C8,3,8,13,71,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\71.tif
C8,3,8,13,72,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\72.tif
C8,3,8,13,73,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\73.tif
C8,3,8,13,74,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\74.tif
C8,3,8,13,75,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\75.tif
C8,3,8,13,77,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\77.tif
C8,3,8,13,78,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\78.tif
C8,3,8,13,79,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\79.tif
C8,3,8,13,80,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\80.tif
C8,3,8,13,81,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\81.tif
C8,3,8,13,82,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\82.tif
C8,3,8,13,83,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\83.tif
C8,3,8,13,84,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\84.tif
C8,3,8,13,85,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\85.tif
C8,3,8,13,86,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\86.tif
C8,3,8,13,87,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\87.tif
C8,3,8,13,88,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\88.tif
C8,3,8,13,89,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\89.tif
C8,3,8,13,90,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\90.tif
C8,3,8,13,91,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\91.tif
C8,3,8,13,92,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\92.tif
C8,3,8,13,93,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\93.tif
C8,3,8,13,94,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\94.tif
C8,3,8,13,95,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\95.tif
C8,3,8,13,96,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\96.tif
C8,3,8,13,97,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\97.tif
C8,3,8,13,98,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\98.tif
C8,3,8,13,99,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\99.tif
C8,3,8,13,100,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\100.tif
C8,3,8,13,101,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\101.tif
C8,3,8,13,102,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\102.tif
C8,3,8,13,103,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\103.tif
C8,3,8,13,104,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\104.tif
C8,3,8,13,105,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\105.tif
C8,3,8,13,107,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\107.tif
C8,3,8,13,108,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\108.tif
C8,3,8,13,109,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\109.tif
C8,3,8,13,110,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\110.tif
C8,3,8,13,111,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\111.tif
C8,3,8,13,112,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\112.tif
C8,3,8,13,113,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\113.tif
C8,3,8,13,114,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\114.tif
C8,3,8,13,115,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\115.tif
C8,3,8,13,116,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\116.tif
C8,3,8,13,117,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\117.tif
C8,3,8,13,118,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\118.tif
C8,3,8,13,119,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\119.tif
C8,3,8,13,120,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\120.tif
C8,3,8,13,121,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\121.tif
C8,3,8,13,122,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\122.tif
C8,3,8,13,123,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\123.tif
C8,3,8,13,124,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\124.tif
C8,3,8,13,125,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\125.tif
C8,3,8,13,126,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\126.tif
C8,3,8,13,127,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\127.tif
C8,3,8,13,128,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\128.tif
C8,3,8,13,129,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\129.tif
C8,3,8,13,131,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\131.tif
C8,3,8,13,132,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\132.tif
C8,3,8,13,133,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\133.tif
C8,3,8,13,134,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\134.tif
C8,3,8,13,135,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\135.tif
C8,3,8,13,136,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\136.tif
C8,3,8,13,137,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\137.tif
C8,3,8,13,138,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\138.tif
C8,3,8,13,139,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\139.tif
C8,3,8,13,140,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\140.tif
C8,3,8,13,141,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008013\141.tif
C8,3,8,14,1,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\1.tif
C8,3,8,14,2,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\2.tif
C8,3,8,14,3,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\3.tif
C8,3,8,14,4,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\4.tif
C8,3,8,14,5,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\5.tif
C8,3,8,14,6,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\6.tif
C8,3,8,14,7,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\7.tif
C8,3,8,14,8,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\8.tif
C8,3,8,14,9,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\9.tif
C8,3,8,14,10,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\10.tif
C8,3,8,14,11,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\11.tif
C8,3,8,14,12,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\12.tif
C8,3,8,14,13,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\13.tif
C8,3,8,14,14,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\14.tif
C8,3,8,14,15,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\15.tif
C8,3,8,14,16,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\16.tif
C8,3,8,14,17,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\17.tif
C8,3,8,14,18,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\18.tif
C8,3,8,14,19,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\19.tif
C8,3,8,14,20,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\20.tif
C8,3,8,14,21,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\21.tif
C8,3,8,14,22,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\22.tif
C8,3,8,14,23,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\23.tif
C8,3,8,14,24,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\24.tif
C8,3,8,14,25,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\25.tif
C8,3,8,14,26,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\26.tif
C8,3,8,14,27,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\27.tif
C8,3,8,14,28,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\28.tif
C8,3,8,14,29,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\29.tif
C8,3,8,14,30,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\30.tif
C8,3,8,14,31,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\31.tif
C8,3,8,14,32,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\32.tif
C8,3,8,14,33,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\33.tif
C8,3,8,14,34,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\34.tif
C8,3,8,14,35,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\35.tif
C8,3,8,14,36,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\36.tif
C8,3,8,14,37,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\37.tif
C8,3,8,14,38,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\38.tif
C8,3,8,14,39,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\39.tif
C8,3,8,14,40,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\40.tif
C8,3,8,14,41,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\41.tif
C8,3,8,14,42,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\42.tif
C8,3,8,14,43,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\43.tif
C8,3,8,14,44,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\44.tif
C8,3,8,14,45,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\45.tif
C8,3,8,14,46,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\46.tif
C8,3,8,14,47,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\47.tif
C8,3,8,14,48,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\48.tif
C8,3,8,14,49,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\49.tif
C8,3,8,14,50,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\50.tif
C8,3,8,14,51,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\51.tif
C8,3,8,14,52,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\52.tif
C8,3,8,14,53,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\53.tif
C8,3,8,14,54,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\54.tif
C8,3,8,14,55,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\55.tif
C8,3,8,14,56,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\56.tif
C8,3,8,14,57,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\57.tif
C8,3,8,14,58,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\58.tif
C8,3,8,14,59,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\59.tif
C8,3,8,14,60,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\60.tif
C8,3,8,14,61,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\61.tif
C8,3,8,14,62,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\62.tif
C8,3,8,14,63,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\63.tif
C8,3,8,14,64,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\64.tif
C8,3,8,14,66,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\66.tif
C8,3,8,14,67,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\67.tif
C8,3,8,14,68,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\68.tif
C8,3,8,14,69,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\69.tif
C8,3,8,14,70,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\70.tif
C8,3,8,14,71,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\71.tif
C8,3,8,14,72,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\72.tif
C8,3,8,14,73,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\73.tif
C8,3,8,14,74,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\74.tif
C8,3,8,14,76,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\76.tif
C8,3,8,14,78,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\78.tif
C8,3,8,14,79,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\79.tif
C8,3,8,14,80,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\80.tif
C8,3,8,14,81,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\81.tif
C8,3,8,14,82,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\82.tif
C8,3,8,14,83,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\83.tif
C8,3,8,14,85,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\85.tif
C8,3,8,14,86,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\86.tif
C8,3,8,14,87,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\87.tif
C8,3,8,14,88,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\88.tif
C8,3,8,14,89,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\89.tif
C8,3,8,14,91,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\91.tif
C8,3,8,14,92,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\92.tif
C8,3,8,14,93,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\93.tif
C8,3,8,14,94,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\94.tif
C8,3,8,14,95,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\95.tif
C8,3,8,14,96,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\96.tif
C8,3,8,14,97,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\97.tif
C8,3,8,14,98,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\98.tif
C8,3,8,14,99,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\99.tif
C8,3,8,14,100,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\100.tif
C8,3,8,14,101,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\101.tif
C8,3,8,14,102,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\102.tif
C8,3,8,14,103,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\103.tif
C8,3,8,14,104,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\104.tif
C8,3,8,14,105,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\105.tif
C8,3,8,14,106,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\106.tif
C8,3,8,14,107,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\107.tif
C8,3,8,14,108,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\108.tif
C8,3,8,14,109,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\109.tif
C8,3,8,14,110,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\110.tif
C8,3,8,14,111,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\111.tif
C8,3,8,14,112,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\112.tif
C8,3,8,14,113,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\113.tif
C8,3,8,14,114,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\114.tif
C8,3,8,14,115,HL1,5FLUO,10,train,TOXICITY_AFFECTED,Example\IMAGES\CROPS\003008014\115.tif
